,symbol,date,close,volume,change,percentChange
4300,IEFA,2019-01-09,57.369999,13305000.0,0.08,0.14
4301,IEFA,2019-01-08,56.759998,13194500.0,-0.13,-0.229
4302,IEFA,2019-01-07,56.360001,11313000.0,0.24,0.428
4303,IEFA,2019-01-04,56.09,9537800.0,0.81,1.465
4304,IEFA,2019-01-03,54.439999,12521300.0,-0.22,-0.402
4305,IEFA,2019-01-02,54.799999,13022100.0,0.54,0.995
4306,IEFA,2018-12-31,55.0,33323000.0,-0.2,-0.362
4307,IEFA,2018-12-28,54.810001,29851600.0,-0.19,-0.345
4308,IEFA,2018-12-27,54.470001,32035100.0,0.73,1.358
4309,IEFA,2018-12-26,54.360001,32170500.0,0.91,1.703
4310,IEFA,2018-12-24,53.060001,16781600.0,-0.62,-1.155
4311,IEFA,2018-12-21,53.68,38270300.0,-0.63,-1.16
4312,IEFA,2018-12-20,54.669998,46751000.0,-0.35,-0.636
4313,IEFA,2018-12-19,54.959999,31902500.0,-0.77,-1.382
4314,IEFA,2018-12-18,55.5,32398600.0,-0.25,-0.448
4315,IEFA,2018-12-17,56.189999,29936300.0,-0.48,-0.847
4316,IEFA,2018-12-14,56.650002,20643200.0,-0.16,-0.282
4317,IEFA,2018-12-13,57.400002,18683300.0,-0.25,-0.434
4318,IEFA,2018-12-12,57.529999,16290700.0,-0.02,-0.035
4319,IEFA,2018-12-11,56.709999,24148800.0,-0.36,-0.631
4320,IEFA,2018-12-10,56.48,20445900.0,-0.21,-0.37
4321,IEFA,2018-12-07,57.040001,21336000.0,-0.68,-1.178
4322,IEFA,2018-12-06,57.610001,17953200.0,0.48,0.84
4323,IEFA,2018-12-04,58.139999,13329700.0,-1.29,-2.171
4324,IEFA,2018-12-03,59.720001,10620200.0,-0.14,-0.234
4325,IEFA,2018-11-30,58.98,10099300.0,0.07,0.119
4326,IEFA,2018-11-29,59.169998,9469200.0,0.02,0.034
4327,IEFA,2018-11-28,59.490002,12111000.0,0.79,1.346
4328,IEFA,2018-11-27,58.630001,8888500.0,0.09,0.154
4329,IEFA,2018-11-26,58.830002,9515500.0,0.18,0.307
4330,IEFA,2018-11-23,57.939999,3949700.0,0.05,0.086
4331,IEFA,2018-11-21,58.290001,12708100.0,0.07,0.12
4332,IEFA,2018-11-20,57.48,12515100.0,-0.29,-0.502
4333,IEFA,2018-11-19,58.580002,11021100.0,-0.48,-0.813
4334,IEFA,2018-11-16,59.080002,12563900.0,0.4,0.682
4335,IEFA,2018-11-15,59.040001,19057200.0,0.61,1.044
4336,IEFA,2018-11-14,58.869999,11787500.0,-0.33,-0.557
4337,IEFA,2018-11-13,58.84,13017100.0,0.08,0.136
4338,IEFA,2018-11-12,58.59,6496400.0,-0.58,-0.98
4339,IEFA,2018-11-09,59.669998,8395000.0,0.0,0.0
4340,IEFA,2018-11-08,60.060001,6278900.0,-0.31,-0.514
4341,IEFA,2018-11-07,60.619999,7384500.0,0.2,0.331
4342,IEFA,2018-11-06,59.830002,7416200.0,0.2,0.335
4343,IEFA,2018-11-05,59.619999,9356800.0,0.03,0.05
4344,IEFA,2018-11-02,59.639999,9651100.0,-0.46,-0.765
4345,IEFA,2018-11-01,59.490002,11291500.0,0.19,0.32
4346,IEFA,2018-10-31,58.779999,20699300.0,0.01,0.017
4347,IEFA,2018-10-30,58.240002,12230100.0,0.48,0.831
4348,IEFA,2018-10-29,57.560001,19762000.0,-0.77,-1.32
4349,IEFA,2018-10-26,57.700001,16735700.0,0.3,0.523
4350,IEFA,2018-10-25,58.130001,11709500.0,0.22,0.38
4351,IEFA,2018-10-24,57.459999,12229900.0,-1.29,-2.196
4352,IEFA,2018-10-23,59.119999,9867400.0,0.42,0.716
4353,IEFA,2018-10-22,59.689999,7316100.0,-0.39,-0.649
4354,IEFA,2018-10-19,60.060001,6622600.0,0.06,0.1
4355,IEFA,2018-10-18,59.75,8298500.0,-0.71,-1.174
4356,IEFA,2018-10-17,60.630001,9710400.0,-0.19,-0.312
4357,IEFA,2018-10-16,61.009998,14780300.0,0.23,0.378
4358,IEFA,2018-10-15,60.02,6961700.0,0.06,0.1
4359,IEFA,2018-10-12,60.09,12833800.0,-0.32,-0.53
4360,IEFA,2018-10-11,59.939999,32915200.0,-0.61,-1.007
4361,IEFA,2018-10-10,60.650002,11749200.0,-1.15,-1.861
4362,IEFA,2018-10-09,62.029999,5540300.0,0.41,0.665
4363,IEFA,2018-10-08,62.27,6242100.0,0.33,0.533
4364,IEFA,2018-10-05,62.610001,4995200.0,-0.21,-0.334
4365,IEFA,2018-10-04,63.009998,6623400.0,-0.36,-0.568
4366,IEFA,2018-10-03,63.779999,5560600.0,-0.23,-0.359
4367,IEFA,2018-10-02,63.849998,10097000.0,0.13,0.204
4368,IEFA,2018-10-01,64.190002,7472800.0,-0.21,-0.326
4369,IEFA,2018-09-28,64.080002,9619800.0,0.02,0.031
4370,IEFA,2018-09-27,64.610001,8471800.0,-0.07,-0.108
4371,IEFA,2018-09-26,64.860001,7256500.0,0.06,0.093
4372,IEFA,2018-09-25,64.82,4660300.0,-0.16,-0.246
4373,IEFA,2018-09-24,64.459999,6354200.0,-0.32,-0.494
4374,IEFA,2018-09-21,64.75,9053900.0,0.01,0.015
4375,IEFA,2018-09-20,64.769997,5218900.0,0.1,0.155
4376,IEFA,2018-09-19,64.019997,4726700.0,0.13,0.203
4377,IEFA,2018-09-18,63.830002,6185200.0,0.19,0.299
4378,IEFA,2018-09-17,63.169998,4538200.0,-0.27,-0.426
4379,IEFA,2018-09-14,63.049999,5465400.0,-0.09,-0.143
4380,IEFA,2018-09-13,63.009998,6001300.0,-0.11,-0.174
4381,IEFA,2018-09-12,62.540001,5378100.0,0.21,0.337
4382,IEFA,2018-09-11,62.310001,11934000.0,0.35,0.565
4383,IEFA,2018-09-10,62.23,5105100.0,-0.14,-0.224
4384,IEFA,2018-09-07,61.830002,8976000.0,0.02,0.032
4385,IEFA,2018-09-06,62.369999,6004300.0,-0.06,-0.096
4386,IEFA,2018-09-05,62.57,9820100.0,-0.22,-0.35
4387,IEFA,2018-09-04,63.150002,7389000.0,0.24,0.381
4388,IEFA,2018-08-31,63.709999,7584200.0,-0.11,-0.172
4389,IEFA,2018-08-30,64.120003,8944200.0,-0.07,-0.109
4390,IEFA,2018-08-29,64.68,9746400.0,0.34,0.528
4391,IEFA,2018-08-28,64.309998,4378200.0,-0.3,-0.464
4392,IEFA,2018-08-27,64.410004,5112800.0,0.32001,0.499
4393,IEFA,2018-08-24,63.560001,4196600.0,0.06,0.094
4394,IEFA,2018-08-23,63.16,5350600.0,-0.14,-0.221
4395,IEFA,2018-08-22,63.59,3566800.0,-0.02,-0.031
4396,IEFA,2018-08-21,63.360001,4503000.0,0.0,0.0
4397,IEFA,2018-08-20,62.93,4956300.0,0.07,0.111
4398,IEFA,2018-08-17,62.59,4847700.0,0.35,0.562
4399,IEFA,2018-08-16,62.220001,9136400.0,0.05,0.08
4400,IEFA,2018-08-15,61.82,9623400.0,-0.1,-0.161
4401,IEFA,2018-08-14,62.73,8418700.0,-0.12,-0.191
4402,IEFA,2018-08-13,62.689999,8855100.0,-0.24,-0.381
4403,IEFA,2018-08-10,62.990002,7289700.0,-0.14,-0.222
4404,IEFA,2018-08-09,64.220001,5833700.0,-0.26,-0.403
4405,IEFA,2018-08-08,64.410004,5690000.0,-0.00999,-0.016
4406,IEFA,2018-08-07,64.449997,5458000.0,-0.17001,-0.263
4407,IEFA,2018-08-06,63.990002,4201800.0,0.1,0.157
4408,IEFA,2018-08-03,64.290001,4025200.0,0.26,0.406
4409,IEFA,2018-08-02,64.209999,5462700.0,0.2,0.312
4410,IEFA,2018-08-01,64.720001,5151900.0,-0.12,-0.185
4411,IEFA,2018-07-31,64.919998,5923100.0,-0.26,-0.399
4412,IEFA,2018-07-30,64.970001,3974800.0,-0.24,-0.368
4413,IEFA,2018-07-27,64.980003,7484200.0,-0.18,-0.276
4414,IEFA,2018-07-26,64.82,4095400.0,-0.09,-0.139
4415,IEFA,2018-07-25,65.160004,6394200.0,0.48,0.742
4416,IEFA,2018-07-24,64.610001,4288800.0,-0.17,-0.262
4417,IEFA,2018-07-23,64.260002,3972300.0,0.01,0.016
4418,IEFA,2018-07-20,64.269997,3102200.0,0.34,0.532
4419,IEFA,2018-07-19,63.939999,4021500.0,0.16,0.251
4420,IEFA,2018-07-18,64.099998,3133500.0,0.03,0.047
4421,IEFA,2018-07-17,64.080002,4319400.0,0.27,0.423
4422,IEFA,2018-07-16,64.010002,3790100.0,0.01,0.016
4423,IEFA,2018-07-13,64.0,5700300.0,0.19,0.298
4424,IEFA,2018-07-12,63.759998,3154300.0,0.16,0.252
4425,IEFA,2018-07-11,63.27,6241500.0,-0.38,-0.597
4426,IEFA,2018-07-10,64.360001,5899600.0,0.11,0.171
4427,IEFA,2018-07-09,64.370003,3882300.0,0.09,0.14
4428,IEFA,2018-07-06,63.810001,5335900.0,0.25,0.393
4429,IEFA,2018-07-05,63.419998,5461100.0,0.03,0.047
4430,IEFA,2018-07-03,62.889999,3974500.0,-0.26,-0.412
4431,IEFA,2018-07-02,62.73,7685400.0,0.35,0.561
4432,IEFA,2018-06-29,63.369999,6507300.0,-0.06,-0.095
4433,IEFA,2018-06-28,62.91,7353000.0,0.29,0.463
4434,IEFA,2018-06-27,62.740002,11860500.0,-0.67,-1.057
4435,IEFA,2018-06-26,63.310001,9407000.0,-0.14,-0.221
4436,IEFA,2018-06-25,63.23,10910800.0,-0.48,-0.753
4437,IEFA,2018-06-22,64.150002,10317300.0,-0.09,-0.14
4438,IEFA,2018-06-21,63.43,12603200.0,-0.27,-0.424
4439,IEFA,2018-06-20,63.84,23905700.0,-0.21,-0.328
4440,IEFA,2018-06-19,63.880001,6298000.0,0.32,0.503
4441,IEFA,2018-06-18,65.589996,6454400.0,0.17999,0.275
4442,IEFA,2018-06-15,66.099998,4687200.0,-0.05,-0.076
4443,IEFA,2018-06-14,66.480003,6064300.0,-0.12,-0.18
4444,IEFA,2018-06-13,66.629997,4323000.0,-0.15,-0.225
4445,IEFA,2018-06-12,66.559998,7978500.0,-0.33,-0.493
4446,IEFA,2018-06-11,67.019997,3472900.0,0.24,0.359
4447,IEFA,2018-06-08,66.559998,5923200.0,0.07999,0.12
4448,IEFA,2018-06-07,66.419998,5168900.0,-0.52,-0.777
4449,IEFA,2018-06-06,66.839996,3984900.0,0.35999,0.542
4450,IEFA,2018-06-05,66.239998,3496900.0,-0.08,-0.121
4451,IEFA,2018-06-04,66.32,9874800.0,-0.24,-0.361
4452,IEFA,2018-06-01,66.059998,9836000.0,0.02,0.03
4453,IEFA,2018-05-31,65.629997,10113200.0,-0.14,-0.213
4454,IEFA,2018-05-30,65.919998,6176500.0,0.41,0.626
4455,IEFA,2018-05-29,64.879997,10116400.0,-0.4,-0.613
4456,IEFA,2018-05-25,66.279999,5425500.0,0.01,0.015
4457,IEFA,2018-05-24,66.690002,4900100.0,-0.06,-0.09
4458,IEFA,2018-05-23,66.889999,3398800.0,0.09,0.135
4459,IEFA,2018-05-22,67.599998,3269200.0,-0.13,-0.192
4460,IEFA,2018-05-21,67.669998,3614800.0,0.06,0.089
4461,IEFA,2018-05-18,67.25,3916100.0,-0.07,-0.104
4462,IEFA,2018-05-17,67.5,3731000.0,0.05,0.074
4463,IEFA,2018-05-16,67.400002,3382200.0,0.13,0.193
4464,IEFA,2018-05-15,67.25,7091000.0,-0.03,-0.045
4465,IEFA,2018-05-14,67.790001,4274600.0,-0.17,-0.25
4466,IEFA,2018-05-11,67.709999,3570100.0,0.0,0.0
4467,IEFA,2018-05-10,67.5,5581200.0,0.2,0.297
4468,IEFA,2018-05-09,67.099998,3579300.0,0.23,0.344
4469,IEFA,2018-05-08,66.959999,4599300.0,0.26,0.39
4470,IEFA,2018-05-07,66.940002,3796200.0,0.05,0.075
4471,IEFA,2018-05-04,66.900002,4988500.0,0.66,0.996
4472,IEFA,2018-05-03,66.690002,6787700.0,0.07,0.105
4473,IEFA,2018-05-02,66.489998,4651200.0,-0.34,-0.509
4474,IEFA,2018-05-01,66.529999,4032900.0,-0.05,-0.075
4475,IEFA,2018-04-30,66.639999,5585400.0,-0.21,-0.314
4476,IEFA,2018-04-27,66.93,3827100.0,0.05,0.075
4477,IEFA,2018-04-26,66.849998,4302100.0,-0.02,-0.03
4478,IEFA,2018-04-25,66.5,5358400.0,0.12,0.181
4479,IEFA,2018-04-24,66.650002,7825100.0,-0.46,-0.685
4480,IEFA,2018-04-23,66.93,4856500.0,-0.05,-0.075
4481,IEFA,2018-04-20,67.029999,5793000.0,-0.07,-0.104
4482,IEFA,2018-04-19,67.370003,5355100.0,-0.18999,-0.281
4483,IEFA,2018-04-18,67.610001,5122600.0,0.05,0.074
4484,IEFA,2018-04-17,67.279999,5701300.0,0.18,0.268
4485,IEFA,2018-04-16,66.879997,5887200.0,-0.17001,-0.254
4486,IEFA,2018-04-13,66.779999,5566300.0,-0.2,-0.299
4487,IEFA,2018-04-12,66.760002,4552700.0,0.19,0.285
4488,IEFA,2018-04-11,66.470001,3724300.0,-0.1,-0.15
4489,IEFA,2018-04-10,66.790001,7681100.0,0.11,0.165
4490,IEFA,2018-04-09,66.050003,4739300.0,-0.07999,-0.121
4491,IEFA,2018-04-06,65.440002,8505600.0,-0.46,-0.698
4492,IEFA,2018-04-05,65.949997,5757200.0,0.21999,0.335
4493,IEFA,2018-04-04,65.5,14029000.0,0.93,1.44
4494,IEFA,2018-04-03,65.330002,14387000.0,0.09,0.138
4495,IEFA,2018-04-02,64.870003,9017500.0,-0.78,-1.188
4496,IEFA,2018-03-29,65.879997,21315700.0,0.23,0.35
4497,IEFA,2018-03-28,65.160004,10435200.0,-0.1,-0.153
4498,IEFA,2018-03-27,64.849998,9916000.0,-0.84,-1.279
4499,IEFA,2018-03-26,65.349998,6964400.0,0.21,0.322
4500,IEFA,2018-03-23,64.18,7739300.0,-0.86,-1.322
4501,IEFA,2018-03-22,64.910004,10956700.0,-0.54999,-0.84
4502,IEFA,2018-03-21,66.110001,5076500.0,0.18,0.273
4503,IEFA,2018-03-20,65.980003,4528500.0,0.05,0.076
4504,IEFA,2018-03-19,65.989998,5106800.0,-0.28,-0.423
4505,IEFA,2018-03-16,66.480003,5189600.0,0.01,0.015
4506,IEFA,2018-03-15,66.620003,11213500.0,-0.05,-0.075
4507,IEFA,2018-03-14,66.660004,6268700.0,-0.35,-0.522
4508,IEFA,2018-03-13,66.470001,5692100.0,-0.66,-0.983
4509,IEFA,2018-03-12,66.959999,10382000.0,0.07,0.105
4510,IEFA,2018-03-09,66.800003,8730500.0,0.32,0.481
4511,IEFA,2018-03-08,66.419998,5269900.0,-0.04,-0.06
4512,IEFA,2018-03-07,66.18,6032200.0,0.24,0.364
4513,IEFA,2018-03-06,66.279999,58271500.0,-0.08,-0.121
4514,IEFA,2018-03-05,65.82,6536300.0,0.78,1.199
4515,IEFA,2018-03-02,65.419998,9099000.0,0.49,0.755
4516,IEFA,2018-03-01,65.169998,10491900.0,-0.56,-0.852
4517,IEFA,2018-02-28,66.139999,9320400.0,-0.81,-1.21
4518,IEFA,2018-02-27,66.849998,5439200.0,-0.53,-0.787
4519,IEFA,2018-02-26,67.809998,5074400.0,0.25999,0.385
4520,IEFA,2018-02-23,67.260002,6409200.0,0.3,0.448
4521,IEFA,2018-02-22,66.699997,9712700.0,0.03999,0.06
4522,IEFA,2018-02-21,66.339996,5573400.0,-0.53001,-0.793
4523,IEFA,2018-02-20,66.68,5521300.0,-0.16,-0.239
4524,IEFA,2018-02-16,67.209999,9191300.0,0.19,0.283
4525,IEFA,2018-02-15,66.980003,5763900.0,0.07,0.105
4526,IEFA,2018-02-14,66.559998,7100400.0,1.6,2.463
4527,IEFA,2018-02-13,65.360001,6618200.0,0.28,0.43
4528,IEFA,2018-02-12,65.580002,7682400.0,0.53,0.815
4529,IEFA,2018-02-09,64.589996,14905700.0,-0.11,-0.17
4530,IEFA,2018-02-08,64.330002,10019500.0,-1.71,-2.589
4531,IEFA,2018-02-07,65.940002,8144800.0,-0.25999,-0.393
4532,IEFA,2018-02-06,66.830002,23770400.0,1.62,2.484
4533,IEFA,2018-02-05,65.489998,13071100.0,-1.87,-2.776
4534,IEFA,2018-02-02,68.309998,7048900.0,-0.75,-1.086
4535,IEFA,2018-02-01,69.790001,7161900.0,0.39,0.562
4536,IEFA,2018-01-31,69.529999,10615900.0,-0.31,-0.444
4537,IEFA,2018-01-30,69.720001,95742200.0,-0.17,-0.243
4538,IEFA,2018-01-29,70.18,4891600.0,-0.07,-0.1
4539,IEFA,2018-01-26,70.839996,6159600.0,0.25,0.354
4540,IEFA,2018-01-25,70.199997,5979900.0,-0.56001,-0.791
4541,IEFA,2018-01-24,70.480003,5710900.0,-0.12,-0.17
4542,IEFA,2018-01-23,70.279999,11594500.0,0.13,0.185
4543,IEFA,2018-01-22,70.080002,5716800.0,0.34,0.488
4544,IEFA,2018-01-19,69.669998,3719700.0,0.0,0.0
4545,IEFA,2018-01-18,69.300003,4908000.0,0.11,0.159
4546,IEFA,2018-01-17,69.43,5892600.0,0.19,0.274
4547,IEFA,2018-01-16,69.0,7004500.0,-0.3,-0.433
4548,IEFA,2018-01-12,69.110001,15958700.0,0.44,0.641
4549,IEFA,2018-01-11,68.43,5968600.0,0.3,0.44
4550,IEFA,2018-01-10,67.980003,7353000.0,-0.1,-0.147
4551,IEFA,2018-01-09,68.099998,7321600.0,0.12,0.177
4552,IEFA,2018-01-08,67.970001,5360700.0,0.06,0.088
4553,IEFA,2018-01-05,68.019997,5456400.0,0.2,0.295
4554,IEFA,2018-01-04,67.669998,5110700.0,0.23,0.341
4555,IEFA,2018-01-03,67.010002,5143700.0,0.36,0.54
4556,IEFA,2018-01-02,66.57,5393000.0,0.25,0.377
4557,IEFA,2017-12-29,66.089996,3397100.0,-0.23,-0.347
4558,IEFA,2017-12-28,66.0,3295400.0,-0.2,-0.302
